Timestamp,FrameTime(ms),InferenceTime(ms),TotalTime(ms),FPS,Flood_Lat,Flood_Lon
1970-01-01 08:03:29,22.00,11.57,22.28,45.87,0.00000,0.00000
1970-01-01 08:03:29,21.38,12.49,21.65,45.86,0.00000,0.00000
1970-01-01 08:03:29,21.50,12.54,21.77,45.83,0.00000,0.00000
1970-01-01 08:03:29,21.18,12.48,21.45,45.83,0.00000,0.00000
1970-01-01 08:03:29,22.74,13.09,23.01,45.73,0.00000,0.00000
1970-01-01 08:03:29,22.73,12.50,23.01,45.74,0.00000,0.00000
1970-01-01 08:03:29,22.02,12.56,22.30,45.67,0.00000,0.00000
1970-01-01 08:03:29,21.65,12.50,21.93,45.74,0.00000,0.00000
1970-01-01 08:03:29,22.60,12.68,22.87,45.72,0.00000,0.00000
1970-01-01 08:03:29,21.40,12.57,21.68,45.70,0.00000,0.00000
1970-01-01 08:03:29,22.89,12.45,23.16,45.58,0.00000,0.00000
1970-01-01 08:03:29,21.17,12.50,21.44,45.61,0.00000,0.00000
1970-01-01 08:03:29,21.57,12.53,21.85,45.67,0.00000,0.00000
1970-01-01 08:03:29,21.35,12.54,21.63,45.66,0.00000,0.00000
1970-01-01 08:03:29,22.73,13.11,23.00,45.69,0.00000,0.00000
1970-01-01 08:03:29,21.98,12.49,22.25,45.69,0.00000,0.00000
1970-01-01 08:03:29,22.00,12.57,22.27,45.69,0.00000,0.00000
1970-01-01 08:03:29,21.72,12.53,22.00,45.70,0.00000,0.00000
1970-01-01 08:03:29,22.38,12.50,22.65,45.68,0.00000,0.00000
1970-01-01 08:03:29,20.95,12.58,21.24,45.70,0.00000,0.00000
1970-01-01 08:03:29,22.76,12.49,23.05,45.69,0.00000,0.00000
1970-01-01 08:03:30,21.28,12.55,21.55,45.68,0.00000,0.00000
1970-01-01 08:03:30,21.46,12.53,21.73,45.68,0.00000,0.00000
1970-01-01 08:03:30,21.29,12.52,21.56,45.70,0.00000,0.00000
1970-01-01 08:03:30,22.74,13.10,23.00,45.69,0.00000,0.00000
1970-01-01 08:03:30,22.35,12.63,22.63,45.66,0.00000,0.00000
1970-01-01 08:03:30,22.26,12.66,22.53,45.65,0.00000,0.00000
1970-01-01 08:03:30,21.75,12.50,22.00,45.66,0.00000,0.00000
1970-01-01 08:03:30,22.16,12.52,22.44,45.67,0.00000,0.00000
1970-01-01 08:03:30,21.07,12.49,21.33,45.69,0.00000,0.00000
1970-01-01 08:03:30,22.71,12.46,22.98,45.65,0.00000,0.00000
1970-01-01 08:03:30,21.12,12.55,21.39,45.66,0.00000,0.00000
1970-01-01 08:03:30,21.45,12.55,21.73,45.67,0.00000,0.00000
1970-01-01 08:03:30,21.26,12.52,21.52,45.66,0.00000,0.00000
1970-01-01 08:03:30,22.79,13.16,23.06,45.66,0.00000,0.00000
1970-01-01 08:03:30,22.17,12.59,22.44,45.70,0.00000,0.00000
1970-01-01 08:03:30,22.03,12.57,22.31,45.70,0.00000,0.00000
1970-01-01 08:03:30,21.78,12.53,22.06,45.69,0.00000,0.00000
1970-01-01 08:03:30,22.07,12.45,22.33,45.72,0.00000,0.00000
1970-01-01 08:03:30,21.27,12.53,21.55,45.73,0.00000,0.00000
1970-01-01 08:03:30,22.76,12.48,23.03,45.74,0.00000,0.00000
1970-01-01 08:03:30,21.25,12.53,21.53,45.73,0.00000,0.00000
1970-01-01 08:03:30,21.46,12.52,21.74,45.74,0.00000,0.00000
1970-01-01 08:03:30,21.31,12.59,21.59,45.74,0.00000,0.00000
1970-01-01 08:03:30,22.71,13.13,22.99,45.74,0.00000,0.00000
1970-01-01 08:03:30,22.02,12.55,22.30,45.74,0.00000,0.00000
1970-01-01 08:03:30,21.95,12.56,22.22,45.74,0.00000,0.00000
1970-01-01 08:03:30,22.02,12.62,22.31,45.72,0.00000,0.00000
1970-01-01 08:03:30,23.52,12.56,23.81,45.65,0.00000,0.00000
1970-01-01 08:03:30,19.36,12.69,19.66,45.78,0.00000,0.00000
