timestamp,latency_ms
2025-08-26 14:06:01.363,1.2874603271484375
2025-08-26 14:06:01.393,1.0480880737304688
2025-08-26 14:06:01.421,1.2810230255126953
2025-08-26 14:06:01.463,1.4166831970214844
2025-08-26 14:06:01.490,0.9713172912597656
2025-08-26 14:06:01.528,1.82342529296875
2025-08-26 14:06:01.569,1.4090538024902344
2025-08-26 14:06:01.592,1.1866092681884766
2025-08-26 14:06:01.628,1.6961097717285156
2025-08-26 14:06:01.664,1.3523101806640625
2025-08-26 14:06:01.691,1.4891624450683594
2025-08-26 14:06:01.723,1.392364501953125
2025-08-26 14:06:01.762,1.7249584197998047
2025-08-26 14:06:01.794,1.3720989227294922
2025-08-26 14:06:01.823,1.0099411010742188
