waypoint_id,wp_publish_ns,wp_received_ns,wp_received_latency_ms,px4_response_ns,wp_to_px4_ms,total_end_to_end_ms
0,1761112361275464002,1761112361276750477,1.29,1761112361347718778,72.25,N/A
0,1761112361525505588,1761112361527310445,1.80,,,
0,1761112361525505588,1761112361527310445,1.80,1761112361539323885,13.82,N/A
0,1761112361745776891,1761112361748067769,2.29,,,
0,1761112361745776891,1761112361748067769,2.29,1761112361750220860,4.44,N/A
0,1761112361999908023,1761112362010392251,10.48,,,
0,1761112361999908023,1761112362010392251,10.48,1761112362017576975,17.67,N/A
0,1761112362269467072,1761112362273497737,4.03,,,
0,1761112362269467072,1761112362273497737,4.03,1761112362294643215,25.18,N/A
0,1761112362486302233,1761112362498157961,11.86,,,
0,1761112362486302233,1761112362498157961,11.86,1761112362558766059,72.46,N/A
0,1761112362710796105,1761112362722703559,11.91,,,
0,1761112362710796105,1761112362722703559,11.91,1761112362819533817,108.74,N/A
0,1761112362897452581,1761112362907267321,9.81,,,
0,1761112362897452581,1761112362907267321,9.81,1761112362933761027,36.31,N/A
0,1761112363097737346,1761112363099431769,1.69,,,
0,1761112363097737346,1761112363099431769,1.69,1761112363103148764,5.41,N/A
0,1761112363329365343,1761112363333783555,4.42,,,
0,1761112363329365343,1761112363333783555,4.42,1761112363358858423,29.49,N/A
0,1761112363539666162,1761112363541189207,1.52,,,
0,1761112363539666162,1761112363541189207,1.52,1761112363585242814,45.58,N/A
0,1761112363804559404,1761112363808903164,4.34,,,
0,1761112363804559404,1761112363808903164,4.34,1761112363846741459,42.18,N/A
0,1761112364008558698,1761112364015748370,7.19,,,
0,1761112364008558698,1761112364015748370,7.19,1761112364052506989,43.95,N/A
0,1761112364247148931,1761112364259403846,12.25,,,
0,1761112364247148931,1761112364259403846,12.25,1761112364282491103,35.34,N/A
0,1761112364666760928,1761112364680340195,13.58,,,
0,1761112364666760928,1761112364680340195,13.58,1761112364719617377,52.86,N/A
0,1761112365056464261,1761112365061460284,5.00,,,
0,1761112365056464261,1761112365061460284,5.00,1761112365254472506,198.01,N/A
0,1761112365376695127,1761112365379649932,2.95,,,
0,1761112365376695127,1761112365379649932,2.95,1761112365476503979,99.81,N/A
0,1761112365563463680,1761112365568865445,5.40,,,
0,1761112365563463680,1761112365568865445,5.40,1761112365599451380,35.99,N/A
0,1761112365779072231,1761112365781040400,1.97,,,
0,1761112365779072231,1761112365781040400,1.97,1761112365795537127,16.46,N/A
0,1761112365992364822,1761112365999890530,7.53,,,
0,1761112365992364822,1761112365999890530,7.53,1761112366047614299,55.25,N/A
0,1761112366208497517,1761112366209569723,1.07,,,
0,1761112366208497517,1761112366209569723,1.07,1761112366242315247,33.82,N/A
0,1761112366428970341,1761112366430546153,1.58,,,
0,1761112366428970341,1761112366430546153,1.58,1761112366451457147,22.49,N/A
0,1761112366634025934,1761112366640113757,6.09,,,
0,1761112366634025934,1761112366640113757,6.09,1761112366653455147,19.43,N/A
0,1761112366822569128,1761112366836115303,13.55,,,
0,1761112366822569128,1761112366836115303,13.55,1761112366988061607,165.49,N/A
0,1761112367002547673,1761112367015697133,13.15,,,
0,1761112367002547673,1761112367015697133,13.15,1761112367024965499,22.42,N/A
0,1761112367219552028,1761112367220935772,1.38,,,
0,1761112367219552028,1761112367220935772,1.38,1761112367333675577,114.12,N/A
0,1761112367568829526,1761112367573085818,4.26,,,
0,1761112367568829526,1761112367573085818,4.26,1761112367614417047,45.59,N/A
0,1761112367796798256,1761112367805295666,8.50,,,
0,1761112367796798256,1761112367805295666,8.50,1761112367840706070,43.91,N/A
0,1761112368079874987,1761112368082725711,2.85,,,
0,1761112368079874987,1761112368082725711,2.85,1761112368129257397,49.38,N/A
0,1761112368323475164,1761112368327439575,3.96,,,
0,1761112368323475164,1761112368327439575,3.96,1761112368353074914,29.60,N/A
0,1761112368544851880,1761112368546820178,1.97,,,
0,1761112368544851880,1761112368546820178,1.97,1761112368572082687,27.23,N/A
0,1761112368722021175,1761112368725602124,3.58,,,
0,1761112368722021175,1761112368725602124,3.58,1761112368748428605,26.41,N/A
0,1761112368897247030,1761112368898639800,1.39,,,
0,1761112368897247030,1761112368898639800,1.39,1761112368978266811,81.02,N/A
0,1761112369090597377,1761112369098330733,7.73,,,
0,1761112369090597377,1761112369098330733,7.73,1761112369133189327,42.59,N/A
0,1761112369352335331,1761112369361760096,9.42,,,
0,1761112369352335331,1761112369361760096,9.42,1761112369393750451,41.42,N/A
0,1761112369674505781,1761112369681657817,7.15,,,
0,1761112369674505781,1761112369681657817,7.15,1761112369713636079,39.13,N/A
0,1761112369886082291,1761112369888630283,2.55,,,
0,1761112369886082291,1761112369888630283,2.55,1761112369924669952,38.59,N/A
0,1761112370164205880,1761112370182082630,17.88,,,
0,1761112370164205880,1761112370182082630,17.88,1761112370213597465,49.39,N/A
0,1761112370402188089,1761112370410062214,7.87,,,
0,1761112370402188089,1761112370410062214,7.87,1761112370421375801,19.19,N/A
0,1761112370680210114,1761112370685308434,5.10,,,
0,1761112370680210114,1761112370685308434,5.10,1761112370714568023,34.36,N/A
0,1761112370888649926,1761112370890415481,1.77,,,
0,1761112371065758441,1761112371069763241,4.00,,,
0,1761112371065758441,1761112371069763241,4.00,1761112371109205893,43.45,N/A
0,1761112371328916311,1761112371347674112,18.76,,,
0,1761112371328916311,1761112371347674112,18.76,1761112371349531889,20.62,N/A
0,1761112371554893381,1761112371565286988,10.39,,,
0,1761112371554893381,1761112371565286988,10.39,1761112371752325214,197.43,N/A
0,1761112371759267844,1761112371762136507,2.87,,,
0,1761112371759267844,1761112371762136507,2.87,1761112371765283456,6.02,N/A
0,1761112371964823132,1761112371969657940,4.83,,,
0,1761112371964823132,1761112371969657940,4.83,1761112372065392948,100.57,N/A
0,1761112372155432751,1761112372162624922,7.19,,,
0,1761112372155432751,1761112372162624922,7.19,1761112372200966341,45.53,N/A
0,1761112372391593978,1761112372402519022,10.93,,,
0,1761112372391593978,1761112372402519022,10.93,1761112372415548251,23.95,N/A
0,1761112372623842611,1761112372629065228,5.22,,,
0,1761112372623842611,1761112372629065228,5.22,1761112372656211107,32.37,N/A
0,1761112372835430284,1761112372839949412,4.52,,,
0,1761112372835430284,1761112372839949412,4.52,1761112372868092083,32.66,N/A
0,1761112373051714289,1761112373066711764,15.00,,,
0,1761112373051714289,1761112373066711764,15.00,1761112373081692678,29.98,N/A
0,1761112373289752320,1761112373305528050,15.78,,,
0,1761112373289752320,1761112373305528050,15.78,1761112373427297852,137.55,N/A
0,1761112373497025510,1761112373498688475,1.66,,,
0,1761112373497025510,1761112373498688475,1.66,1761112373528192189,31.17,N/A
0,1761112373730228931,1761112373731906728,1.68,,,
0,1761112373730228931,1761112373731906728,1.68,1761112373866183517,135.95,N/A
0,1761112374039986064,1761112374053484179,13.50,,,
0,1761112374039986064,1761112374053484179,13.50,1761112374063213846,23.23,N/A
0,1761112374226980661,1761112374247188280,20.21,,,
0,1761112374226980661,1761112374247188280,20.21,1761112374285715017,58.73,N/A
0,1761112374414838541,1761112374427208176,12.37,,,
0,1761112374414838541,1761112374427208176,12.37,1761112374434324643,19.49,N/A
0,1761112374625782354,1761112374635712476,9.93,,,
0,1761112374625782354,1761112374635712476,9.93,1761112374652718667,26.94,N/A
0,1761112374839091174,1761112374843932922,4.84,,,
0,1761112374839091174,1761112374843932922,4.84,1761112374890924114,51.83,N/A
0,1761112375047793024,1761112375049043166,1.25,,,
0,1761112375047793024,1761112375049043166,1.25,1761112375075294337,27.50,N/A
0,1761112375271630982,1761112375272719011,1.09,,,
0,1761112375271630982,1761112375272719011,1.09,1761112375317007155,45.38,N/A
0,1761112375448889348,1761112375450231246,1.34,,,
0,1761112375602448379,1761112375612075667,9.63,,,
0,1761112375602448379,1761112375612075667,9.63,1761112375628647814,26.20,N/A
0,1761112375897768296,1761112375904542718,6.77,,,
0,1761112375897768296,1761112375904542718,6.77,1761112375974240678,76.47,N/A
0,1761112376087684163,1761112376096781565,9.10,,,
0,1761112376087684163,1761112376096781565,9.10,1761112376128011190,40.33,N/A
0,1761112376345448555,1761112376349350735,3.90,,,
0,1761112376345448555,1761112376349350735,3.90,1761112376376105200,30.66,N/A
0,1761112376646498518,1761112376653970706,7.47,,,
0,1761112376646498518,1761112376653970706,7.47,1761112376662763864,16.27,N/A
0,1761112376919766222,1761112376925640517,5.87,,,
0,1761112376919766222,1761112376925640517,5.87,1761112376930501567,10.74,N/A
0,1761112377159108434,1761112377177074350,17.97,,,
0,1761112377159108434,1761112377177074350,17.97,1761112377194348093,35.24,N/A
0,1761112377339602890,1761112377342491067,2.89,,,
0,1761112377339602890,1761112377342491067,2.89,1761112377477615632,138.01,N/A
0,1761112377508150598,1761112377510442537,2.29,,,
0,1761112377508150598,1761112377510442537,2.29,1761112377630180515,122.03,N/A
0,1761112377698531847,1761112377701798667,3.27,,,
0,1761112377698531847,1761112377701798667,3.27,1761112377729781821,31.25,N/A
0,1761112377924618528,1761112377930870564,6.25,,,
0,1761112377924618528,1761112377930870564,6.25,1761112377950907286,26.29,N/A
0,1761112378191672184,1761112378195314971,3.64,,,
0,1761112378191672184,1761112378195314971,3.64,1761112378220826827,29.15,N/A
0,1761112378481321991,1761112378498232966,16.91,,,
0,1761112378481321991,1761112378498232966,16.91,1761112378521474424,40.15,N/A
0,1761112378756634927,1761112378764852635,8.22,,,
0,1761112378756634927,1761112378764852635,8.22,1761112378785195152,28.56,N/A
0,1761112379132670224,1761112379148116401,15.45,,,
0,1761112379132670224,1761112379148116401,15.45,1761112379169541296,36.87,N/A
0,1761112379508396571,1761112379511053867,2.66,,,
0,1761112379508396571,1761112379511053867,2.66,1761112379546723796,38.33,N/A
0,1761112379744625578,1761112379746295408,1.67,,,
0,1761112379744625578,1761112379746295408,1.67,1761112379847964237,103.34,N/A
0,1761112379976445427,1761112379978367225,1.92,,,
0,1761112379976445427,1761112379978367225,1.92,1761112380085663468,109.22,N/A
0,1761112380183908149,1761112380185806767,1.90,,,
0,1761112380338577362,1761112380341225292,2.65,,,
0,1761112380338577362,1761112380341225292,2.65,1761112380426547515,87.97,N/A
0,1761112380586070719,1761112380612137656,26.07,,,
0,1761112380586070719,1761112380612137656,26.07,1761112380638635775,52.57,N/A
0,1761112380810414970,1761112380811404790,0.99,,,
0,1761112380810414970,1761112380811404790,0.99,1761112380816916325,6.50,N/A
0,1761112381033438575,1761112381037882926,4.44,,,
0,1761112381033438575,1761112381037882926,4.44,1761112381054083768,20.65,N/A
0,1761112381250733902,1761112381261669166,10.94,,,
0,1761112381250733902,1761112381261669166,10.94,1761112381281983746,31.25,N/A
0,1761112381474792744,1761112381488306857,13.51,,,
0,1761112381474792744,1761112381488306857,13.51,1761112381504482489,29.69,N/A
0,1761112381682866568,1761112381688939039,6.07,,,
0,1761112381682866568,1761112381688939039,6.07,1761112381731178495,48.31,N/A
0,1761112381872329953,1761112381876940836,4.61,,,
0,1761112381872329953,1761112381876940836,4.61,1761112381937691801,65.36,N/A
0,1761112382096255087,1761112382098254238,2.00,,,
0,1761112382096255087,1761112382098254238,2.00,1761112382187999700,91.74,N/A
0,1761112382321678956,1761112382324429810,2.75,,,
0,1761112382321678956,1761112382324429810,2.75,1761112382356741421,35.06,N/A
0,1761112382508015645,1761112382529213710,21.20,,,
0,1761112382508015645,1761112382529213710,21.20,1761112382547708134,39.69,N/A
0,1761112382812146348,1761112382814385737,2.24,,,
0,1761112382812146348,1761112382814385737,2.24,1761112382890794294,78.65,N/A
0,1761112382995243170,1761112382996404330,1.16,,,
0,1761112382995243170,1761112382996404330,1.16,1761112383046149791,50.91,N/A
0,1761112383195517488,1761112383199101165,3.58,,,
0,1761112383195517488,1761112383199101165,3.58,1761112383243854541,48.34,N/A
0,1761112383392898180,1761112383399202955,6.30,,,
0,1761112383392898180,1761112383399202955,6.30,1761112383420530720,27.63,N/A
0,1761112383599306113,1761112383610162093,10.86,,,
0,1761112383599306113,1761112383610162093,10.86,1761112383635234628,35.93,N/A
0,1761112383817926414,1761112383819463270,1.54,,,
0,1761112383817926414,1761112383819463270,1.54,1761112383845404436,27.48,N/A
0,1761112384028597616,1761112384036769677,8.17,,,
0,1761112384028597616,1761112384036769677,8.17,1761112384143925559,115.33,N/A
0,1761112384226552220,1761112384229707775,3.16,,,
0,1761112384226552220,1761112384229707775,3.16,1761112384372181180,145.63,N/A
0,1761112384422824727,1761112384425606986,2.78,,,
0,1761112384422824727,1761112384425606986,2.78,1761112384506763012,83.94,N/A
0,1761112384593794858,1761112384599540059,5.75,,,
0,1761112384593794858,1761112384599540059,5.75,1761112384693817467,100.02,N/A
0,1761112384787923803,1761112384792422480,4.50,,,
0,1761112384787923803,1761112384792422480,4.50,1761112384843227255,55.30,N/A
0,1761112385083385768,1761112385085712078,2.33,,,
0,1761112385083385768,1761112385085712078,2.33,1761112385092205241,8.82,N/A
0,1761112385374020773,1761112385380218221,6.20,,,
0,1761112385374020773,1761112385380218221,6.20,1761112385394967049,20.95,N/A
0,1761112385625729708,1761112385630481418,4.75,,,
0,1761112385625729708,1761112385630481418,4.75,1761112385675269286,49.54,N/A
0,1761112385876476616,1761112385880750928,4.27,,,
0,1761112385876476616,1761112385880750928,4.27,1761112385909492884,33.02,N/A
0,1761112386075547201,1761112386086569149,11.02,,,
0,1761112386075547201,1761112386086569149,11.02,1761112386095112202,19.57,N/A
0,1761112386291265420,1761112386296361169,5.10,,,
0,1761112386291265420,1761112386296361169,5.10,1761112386310581254,19.32,N/A
0,1761112386501494474,1761112386508881595,7.39,,,
0,1761112386501494474,1761112386508881595,7.39,1761112386516847994,15.35,N/A
0,1761112386706895126,1761112386712028664,5.13,,,
0,1761112386706895126,1761112386712028664,5.13,1761112386734855972,27.96,N/A
0,1761112386918439149,1761112386919918818,1.48,,,
0,1761112386918439149,1761112386919918818,1.48,1761112386948884723,30.45,N/A
0,1761112387127981550,1761112387130781578,2.80,,,
0,1761112387127981550,1761112387130781578,2.80,1761112387165891860,37.91,N/A
0,1761112387344707004,1761112387346718846,2.01,,,
0,1761112387344707004,1761112387346718846,2.01,1761112387357757622,13.05,N/A
0,1761112387563026277,1761112387564265811,1.24,,,
0,1761112387563026277,1761112387564265811,1.24,1761112387578778662,15.75,N/A
0,1761112387786718475,1761112387787992525,1.27,,,
0,1761112387786718475,1761112387787992525,1.27,1761112387816974060,30.26,N/A
0,1761112388105917384,1761112388110102236,4.18,,,
0,1761112388105917384,1761112388110102236,4.18,1761112388132013065,26.10,N/A
0,1761112388390781524,1761112388393297688,2.52,,,
0,1761112388390781524,1761112388393297688,2.52,1761112388408264949,17.48,N/A
0,1761112388670959785,1761112388675684158,4.72,,,
0,1761112388670959785,1761112388675684158,4.72,1761112388799819677,128.86,N/A
0,1761112388880831077,1761112388883477835,2.65,,,
0,1761112388880831077,1761112388883477835,2.65,1761112388925618923,44.79,N/A
0,1761112389064106228,1761112389065177590,1.07,,,
0,1761112389064106228,1761112389065177590,1.07,1761112389102070601,37.96,N/A
0,1761112389276272458,1761112389278868365,2.60,,,
0,1761112389276272458,1761112389278868365,2.60,1761112389285841084,9.57,N/A
0,1761112389448625387,1761112389450332750,1.71,,,
0,1761112389448625387,1761112389450332750,1.71,1761112389475953315,27.33,N/A
0,1761112389613257383,1761112389614526331,1.27,,,
0,1761112389773384254,1761112389775499023,2.11,,,
0,1761112389773384254,1761112389775499023,2.11,1761112389796197065,22.81,N/A
0,1761112390062593824,1761112390063546681,0.95,,,
0,1761112390062593824,1761112390063546681,0.95,1761112390075711369,13.12,N/A
0,1761112390277450545,1761112390278629783,1.18,,,
0,1761112390277450545,1761112390278629783,1.18,1761112390300840213,23.39,N/A
0,1761112390499367333,1761112390502199986,2.83,,,
0,1761112390499367333,1761112390502199986,2.83,1761112390509808805,10.44,N/A
0,1761112390688237113,1761112390689546925,1.31,,,
0,1761112390688237113,1761112390689546925,1.31,1761112390714838296,26.60,N/A
0,1761112390922184284,1761112390924630648,2.45,,,
0,1761112390922184284,1761112390924630648,2.45,1761112390927263459,5.08,N/A
0,1761112391163135726,1761112391165668025,2.53,,,
0,1761112391163135726,1761112391165668025,2.53,1761112391252345966,89.21,N/A
0,1761112391412851514,1761112391421995696,9.14,,,
0,1761112391412851514,1761112391421995696,9.14,1761112391448990915,36.14,N/A
0,1761112391633075259,1761112391646469988,13.39,,,
0,1761112391633075259,1761112391646469988,13.39,1761112391693717667,60.64,N/A
0,1761112391843973122,1761112391849546662,5.57,,,
0,1761112391843973122,1761112391849546662,5.57,1761112391899804416,55.83,N/A
0,1761112392046328429,1761112392048228866,1.90,,,
0,1761112392046328429,1761112392048228866,1.90,1761112392106731684,60.40,N/A
0,1761112392251956929,1761112392258984379,7.03,,,
0,1761112392251956929,1761112392258984379,7.03,1761112392295294882,43.34,N/A
0,1761112392480164191,1761112392487567765,7.40,,,
0,1761112392480164191,1761112392487567765,7.40,1761112392521818138,41.65,N/A
0,1761112392724663138,1761112392735587790,10.92,,,
0,1761112392724663138,1761112392735587790,10.92,1761112392784499414,59.84,N/A
0,1761112392944854020,1761112392956583991,11.73,,,
0,1761112392944854020,1761112392956583991,11.73,1761112392966170357,21.32,N/A
0,1761112393153054773,1761112393170680991,17.63,,,
0,1761112393153054773,1761112393170680991,17.63,1761112393187325524,34.27,N/A
0,1761112393370172388,1761112393372490710,2.32,,,
0,1761112393370172388,1761112393372490710,2.32,1761112393408927899,38.76,N/A
0,1761112393566007475,1761112393567479720,1.47,,,
0,1761112393737738999,1761112393740315947,2.58,,,
0,1761112393918208910,1761112393926289175,8.08,,,
0,1761112393918208910,1761112393926289175,8.08,1761112393967044662,48.84,N/A
0,1761112394271789050,1761112394281919531,10.13,,,
0,1761112394271789050,1761112394281919531,10.13,1761112394420266558,148.48,N/A
0,1761112394524732142,1761112394534168945,9.44,,,
0,1761112394524732142,1761112394534168945,9.44,1761112394578356759,53.62,N/A
0,1761112394789338791,1761112394793602404,4.26,,,
0,1761112394789338791,1761112394793602404,4.26,1761112394808646108,19.31,N/A
0,1761112394990240895,1761112395000166864,9.93,,,
0,1761112394990240895,1761112395000166864,9.93,1761112395009795692,19.55,N/A
0,1761112395191956986,1761112395204912063,12.96,,,
0,1761112395191956986,1761112395204912063,12.96,1761112395206446165,14.49,N/A
0,1761112395425295764,1761112395427003444,1.71,,,
0,1761112395425295764,1761112395427003444,1.71,1761112395439759664,14.46,N/A
0,1761112395607597819,1761112395629885080,22.29,,,
0,1761112395607597819,1761112395629885080,22.29,1761112395666342235,58.74,N/A
0,1761112395810791694,1761112395812449488,1.66,,,
0,1761112395810791694,1761112395812449488,1.66,1761112395832353660,21.56,N/A
0,1761112395994623222,1761112396006732306,12.11,,,
0,1761112395994623222,1761112396006732306,12.11,1761112396011782346,17.16,N/A
0,1761112396214524329,1761112396219414420,4.89,,,
0,1761112396214524329,1761112396219414420,4.89,1761112396241624401,27.10,N/A
0,1761112396442190380,1761112396446448672,4.26,,,
0,1761112396442190380,1761112396446448672,4.26,1761112396454067368,11.88,N/A
0,1761112396661027712,1761112396678578521,17.55,,,
0,1761112396661027712,1761112396678578521,17.55,1761112396693808806,32.78,N/A
0,1761112396879854422,1761112396881943918,2.09,,,
0,1761112396879854422,1761112396881943918,2.09,1761112396903606252,23.75,N/A
0,1761112397212268396,1761112397213873953,1.61,,,
0,1761112397212268396,1761112397213873953,1.61,1761112397241697083,29.43,N/A
0,1761112397519535635,1761112397522031351,2.50,,,
0,1761112397519535635,1761112397522031351,2.50,1761112397537275994,17.74,N/A
0,1761112397750538041,1761112397758561935,8.02,,,
0,1761112397750538041,1761112397758561935,8.02,1761112397793356230,42.82,N/A
0,1761112397917744213,1761112397920492272,2.75,,,
0,1761112397917744213,1761112397920492272,2.75,1761112397925682612,7.94,N/A
0,1761112398130013595,1761112398142467913,12.45,,,
0,1761112398130013595,1761112398142467913,12.45,1761112398156850132,26.84,N/A
0,1761112398327509759,1761112398332987665,5.48,,,
0,1761112398327509759,1761112398332987665,5.48,1761112398465470070,137.96,N/A
0,1761112398505983042,1761112398509770675,3.79,,,
0,1761112398505983042,1761112398509770675,3.79,1761112398654869442,148.89,N/A
0,1761112398689363117,1761112398698904854,9.54,,,
0,1761112398689363117,1761112398698904854,9.54,1761112398720016030,30.65,N/A
0,1761112398914658109,1761112398918216401,3.56,,,
0,1761112398914658109,1761112398918216401,3.56,1761112399038171639,123.51,N/A
0,1761112399094802877,1761112399103099477,8.30,,,
0,1761112399094802877,1761112399103099477,8.30,1761112399111445917,16.64,N/A
0,1761112399362681857,1761112399364148502,1.47,,,
0,1761112399362681857,1761112399364148502,1.47,1761112399396400407,33.72,N/A
0,1761112399604203727,1761112399611022116,6.82,,,
0,1761112399604203727,1761112399611022116,6.82,1761112399644646497,40.44,N/A
0,1761112399856905243,1761112399867683963,10.78,,,
0,1761112399856905243,1761112399867683963,10.78,1761112399877898608,20.99,N/A
0,1761112400246652336,1761112400256909288,10.26,,,
0,1761112400246652336,1761112400256909288,10.26,1761112400324649410,78.00,N/A
0,1761112400540939587,1761112400560021042,19.08,,,
0,1761112400540939587,1761112400560021042,19.08,1761112400565063824,24.12,N/A
0,1761112400805128861,1761112400810033910,4.91,,,
0,1761112400805128861,1761112400810033910,4.91,1761112400842872199,37.74,N/A
0,1761112401037276769,1761112401039227113,1.95,,,
0,1761112401037276769,1761112401039227113,1.95,1761112401104074472,66.80,N/A
0,1761112401245084709,1761112401253723426,8.64,,,
0,1761112401245084709,1761112401253723426,8.64,1761112401274557951,29.47,N/A
0,1761112401433955770,1761112401435384232,1.43,,,
0,1761112401433955770,1761112401435384232,1.43,1761112401472904947,38.95,N/A
0,1761112401637876778,1761112401639943215,2.07,,,
0,1761112401637876778,1761112401639943215,2.07,1761112401662430684,24.55,N/A
0,1761112401861243177,1761112401862609534,1.37,,,
0,1761112401861243177,1761112401862609534,1.37,1761112401872733456,11.49,N/A
0,1761112402079031032,1761112402081325122,2.29,,,
0,1761112402079031032,1761112402081325122,2.29,1761112402091268166,12.24,N/A
0,1761112402309355243,1761112402318610603,9.26,,,
0,1761112402309355243,1761112402318610603,9.26,1761112402335015132,25.66,N/A
0,1761112402530490870,1761112402531791365,1.30,,,
0,1761112402530490870,1761112402531791365,1.30,1761112402567932669,37.44,N/A
0,1761112402724171926,1761112402729402756,5.23,,,
0,1761112402724171926,1761112402729402756,5.23,1761112402793113265,68.94,N/A
0,1761112403040209510,1761112403041428758,1.22,,,
0,1761112403040209510,1761112403041428758,1.22,1761112403047776781,7.57,N/A
0,1761112403421651337,1761112403425809303,4.16,,,
0,1761112403421651337,1761112403425809303,4.16,1761112403456477773,34.83,N/A
0,1761112403645050048,1761112403650825181,5.78,,,
0,1761112403645050048,1761112403650825181,5.78,1761112403706146498,61.10,N/A
0,1761112403868309215,1761112403879319015,11.01,,,
0,1761112403868309215,1761112403879319015,11.01,1761112403917041083,48.73,N/A
0,1761112404052052296,1761112404057743289,5.69,,,
0,1761112404052052296,1761112404057743289,5.69,1761112404080642416,28.59,N/A
0,1761112404238934767,1761112404240244286,1.31,,,
0,1761112404238934767,1761112404240244286,1.31,1761112404242374535,3.44,N/A
0,1761112404441533451,1761112404443333520,1.80,,,
0,1761112404441533451,1761112404443333520,1.80,1761112404489561892,48.03,N/A
0,1761112404629235186,1761112404630765017,1.53,,,
0,1761112404629235186,1761112404630765017,1.53,1761112404675905473,46.67,N/A
0,1761112404797492521,1761112404828717694,31.23,,,
0,1761112404797492521,1761112404828717694,31.23,1761112404841259798,43.77,N/A
0,1761112404988820850,1761112404998317224,9.50,,,
0,1761112404988820850,1761112404998317224,9.50,1761112405042921034,54.10,N/A
0,1761112405195150444,1761112405209938189,14.79,,,
0,1761112405195150444,1761112405209938189,14.79,1761112405298597516,103.45,N/A
0,1761112405384127630,1761112405390047644,5.92,,,
0,1761112405384127630,1761112405390047644,5.92,1761112405428259639,44.13,N/A
0,1761112405572490670,1761112405583302065,10.81,,,
0,1761112405572490670,1761112405583302065,10.81,1761112405612966744,40.48,N/A
0,1761112405798774917,1761112405804988643,6.21,,,
0,1761112405798774917,1761112405804988643,6.21,1761112405866878053,68.10,N/A
0,1761112405994430474,1761112405995638038,1.21,,,
0,1761112405994430474,1761112405995638038,1.21,1761112406105653570,111.22,N/A
0,1761112406249094559,1761112406261552598,12.46,,,
0,1761112406249094559,1761112406261552598,12.46,1761112406276019462,26.92,N/A
0,1761112406515947534,1761112406517401018,1.45,,,
0,1761112406515947534,1761112406517401018,1.45,1761112406555360797,39.41,N/A
0,1761112406832395337,1761112406838314716,5.92,,,
0,1761112406832395337,1761112406838314716,5.92,1761112406860420618,28.03,N/A
0,1761112407066842197,1761112407077380400,10.54,,,
0,1761112407277334971,1761112407278818478,1.48,,,
0,1761112407277334971,1761112407278818478,1.48,1761112407329350914,52.02,N/A
0,1761112407479176051,1761112407483620334,4.44,,,
0,1761112407479176051,1761112407483620334,4.44,1761112407526080832,46.90,N/A
0,1761112407743512776,1761112407767410794,23.90,,,
0,1761112407743512776,1761112407767410794,23.90,1761112407780430116,36.92,N/A
0,1761112407957101632,1761112407958453463,1.35,,,
0,1761112407957101632,1761112407958453463,1.35,1761112408102768531,145.67,N/A
0,1761112408160361725,1761112408177560728,17.20,,,
0,1761112408160361725,1761112408177560728,17.20,1761112408183114615,22.75,N/A
0,1761112408426845941,1761112408449510066,22.66,,,
0,1761112408426845941,1761112408449510066,22.66,1761112408458583466,31.74,N/A
0,1761112408672947410,1761112408674543494,1.60,,,
0,1761112408672947410,1761112408674543494,1.60,1761112408684471526,11.52,N/A
0,1761112408908396366,1761112408918100656,9.70,,,
0,1761112408908396366,1761112408918100656,9.70,1761112408936404114,28.01,N/A
0,1761112409211693901,1761112409239874885,28.18,,,
0,1761112409211693901,1761112409239874885,28.18,1761112409268289790,56.60,N/A
0,1761112409476227897,1761112409481792492,5.56,,,
0,1761112409476227897,1761112409481792492,5.56,1761112409657607140,181.38,N/A
0,1761112409655139281,1761112409664542250,9.40,,,
0,1761112409655139281,1761112409664542250,9.40,1761112409692444602,37.31,N/A
0,1761112409914747786,1761112409917629298,2.88,,,
0,1761112409914747786,1761112409917629298,2.88,1761112409954847208,40.10,N/A
0,1761112410135295630,1761112410138088211,2.79,,,
0,1761112410135295630,1761112410138088211,2.79,1761112410198795805,63.50,N/A
0,1761112410336112023,1761112410337123830,1.01,,,
0,1761112410336112023,1761112410337123830,1.01,1761112410346228848,10.12,N/A
0,1761112410564244943,1761112410569621614,5.38,,,
0,1761112410564244943,1761112410569621614,5.38,1761112410616816172,52.57,N/A
0,1761112410772077826,1761112410773312093,1.23,,,
0,1761112410772077826,1761112410773312093,1.23,1761112410776658200,4.58,N/A
0,1761112410982832160,1761112410986324856,3.49,,,
0,1761112410982832160,1761112410986324856,3.49,1761112410998452900,15.62,N/A
0,1761112411211771489,1761112411213959464,2.19,,,
0,1761112411211771489,1761112411213959464,2.19,1761112411221903867,10.13,N/A
0,1761112411427609559,1761112411429513313,1.90,,,
0,1761112411427609559,1761112411429513313,1.90,1761112411460967772,33.36,N/A
0,1761112411653394402,1761112411660376050,6.98,,,
0,1761112411653394402,1761112411660376050,6.98,1761112411685919543,32.53,N/A
0,1761112411900497506,1761112411909421927,8.92,,,
0,1761112411900497506,1761112411909421927,8.92,1761112411920610424,20.11,N/A
0,1761112412147173023,1761112412151763033,4.59,,,
0,1761112412147173023,1761112412151763033,4.59,1761112412153236008,6.06,N/A
0,1761112412367828826,1761112412369286000,1.46,,,
0,1761112412367828826,1761112412369286000,1.46,1761112412436446480,68.62,N/A
0,1761112412632743299,1761112412636421132,3.68,,,
0,1761112412632743299,1761112412636421132,3.68,1761112412682156346,49.41,N/A
0,1761112412865387686,1761112412869729878,4.34,,,
