Waypoint_Timestamp_ns,AI_Inference_Latency_ms
1761124275371444900,229.74
1761124275548231559,163.77
1761124275713697646,159.88
1761124275857825568,139.20
1761124276026385773,163.69
1761124276191825124,160.85
1761124276360612245,162.42
1761124276530904976,163.70
1761124276674491823,138.84
1761124276820115432,140.08
1761124276964580777,138.83
1761124277143972868,175.22
1761124277287353002,136.93
1761124277449816776,157.51
1761124277610828388,151.19
1761124277784175501,167.04
1761124278004239893,201.70
1761124278240184366,227.86
1761124278494083915,247.80
1761124278695496109,192.65
1761124278878208274,171.86
1761124279035109454,151.40
1761124279216774994,175.71
1761124279408449504,184.67
1761124279587997462,172.67
1761124279771028876,174.91
1761124279936211029,159.17
1761124280107869707,166.09
1761124280286774100,171.44
1761124280429699262,132.74
1761124280593770948,158.11
1761124280863110173,260.89
1761124281051993868,171.72
1761124281274252058,217.52
1761124281485995532,201.03
1761124281650182095,159.98
1761124281827679945,165.18
1761124281999182478,161.12
1761124282188387934,177.32
1761124282398777663,200.89
1761124282577540805,171.98
1761124282740998957,159.00
1761124282905935905,159.08
1761124283083516721,172.27
1761124283344494404,256.00
1761124283562355456,211.37
1761124283780611621,212.18
1761124283968619131,179.34
1761124284200620176,223.48
1761124284415192378,208.57
1761124284612000651,188.10
1761124284777983482,159.81
1761124284948702308,163.56
1761124285114315654,161.50
1761124285311797716,191.53
1761124285498168004,181.75
1761124285670530021,165.87
1761124285813767859,136.48
1761124285992956850,171.74
1761124286205496243,198.43
1761124286457532753,246.68
1761124286769000079,298.81
1761124286970586898,195.04
1761124287203170600,220.01
1761124287429168010,214.57
1761124287595051851,159.88
1761124287741899549,141.64
1761124287894923207,148.55
1761124288038857723,138.66
1761124288199135969,150.93
1761124288371518726,166.38
1761124288525638863,149.73
1761124288676673003,146.54
1761124288811568860,130.17
1761124288967099241,150.83
1761124289110962101,139.43
1761124289260270253,143.54
1761124289411518918,144.81
1761124289567593581,150.16
1761124289762291140,190.64
1761124289968612134,197.92
1761124290188758991,212.57
1761124290414404779,209.01
1761124290593405948,173.14
1761124290752128146,149.28
1761124290910105121,152.50
1761124291072710547,156.05
1761124291258338569,179.93
1761124291437899747,170.26
1761124291630718814,185.82
1761124291806473094,168.57
1761124291976926864,162.56
1761124292140191918,158.45
1761124292326324574,180.94
1761124292557810704,226.38
1761124292783862324,218.30
1761124292999068939,209.08
1761124293241959537,230.24
1761124293391104546,138.62
1761124293554551655,156.70
1761124293695234244,135.39
1761124293844485221,144.24
1761124293981654289,132.19
1761124294149282845,163.26
1761124294297637939,143.07
1761124294503923639,189.70
1761124294674474175,163.24
1761124294835402431,151.91
1761124294997122831,153.93
1761124295159739643,152.24
1761124295304380447,140.21
1761124295467116139,157.85
1761124295647074524,173.76
1761124295868627401,209.32
1761124296060043564,181.77
1761124296271670800,204.09
1761124296439572007,161.23
1761124296615913112,166.09
1761124296799793035,176.23
1761124296975064323,163.96
1761124297143504694,163.58
1761124297308759404,160.02
1761124297460401057,146.15
1761124297605021082,138.37
1761124297762499199,152.02
1761124297931785654,162.54
1761124298085827280,147.94
1761124298249449715,158.37
1761124298416140160,159.98
1761124298605633480,184.39
1761124298861954075,251.50
1761124299017003560,148.95
1761124299207017099,183.72
1761124299377775087,161.06
1761124299550007230,165.98
1761124299728350883,170.32
1761124299901125259,162.42
1761124300083652555,167.91
1761124300250224586,156.72
1761124300411334131,155.97
1761124300570752096,152.84
1761124300749284847,173.86
1761124300894280827,140.57
1761124301047084869,147.34
1761124301209491299,157.49
1761124301383324127,165.83
1761124301578957252,189.39
1761124301827511223,239.49
1761124302059967431,212.45
1761124302239390745,171.85
1761124302390958109,144.64
1761124302560734246,165.97
1761124302741850299,174.74
1761124302908884741,159.83
1761124303078573336,163.53
1761124303265899740,177.97
1761124303445318597,172.38
1761124303616548000,166.23
1761124303795753006,173.54
1761124304011195099,207.35
1761124304254176093,231.35
1761124304484183130,217.20
1761124304652466027,162.75
1761124304827536575,170.34
1761124305001429865,168.36
1761124305187242485,178.73
1761124305345889833,153.28
1761124305512815829,161.84
1761124305676916873,159.64
1761124305845292223,162.31
1761124305998169222,146.63
1761124306182918383,175.05
1761124306355259917,166.11
1761124306522842744,159.48
1761124306683609686,154.90
1761124306901930722,213.95
1761124307131984775,220.85
1761124307360415221,216.69
1761124307584739291,214.53
1761124307791219046,195.44
1761124307965652920,169.57
1761124308135350372,161.92
1761124308271475752,130.73
1761124308452091563,170.84
1761124308617763544,158.30
1761124308790843830,165.33
1761124308959816570,163.81
1761124309126311805,160.08
1761124309294001785,162.35
1761124309466111652,162.87
1761124309616855019,145.14
1761124309772296525,149.40
1761124309957300870,176.59
1761124310110916167,146.29
1761124310355232187,235.17
1761124310563848454,199.90
1761124310723665108,152.92
1761124310898151326,166.45
1761124311062484266,157.44
1761124311217709526,149.69
1761124311353962474,129.41
1761124311485786243,125.73
1761124311625834584,133.88
1761124311777611309,147.73
1761124311940529849,156.51
1761124312099660334,152.04
1761124312254559986,145.51
1761124312390070254,131.60
1761124312530535346,135.58
1761124312679842975,144.70
1761124312889337009,204.19
1761124313090223560,195.73
1761124313276786102,181.43
1761124313439653358,154.31
1761124313592202763,146.82
1761124313779877608,182.61
1761124313973947997,188.30
1761124314155179739,173.08
1761124314323274378,158.05
1761124314474269050,142.32
1761124314631447721,150.51
1761124314786428854,149.00
1761124314961965268,168.84
1761124315143527333,173.58
1761124315330169598,179.76
1761124315520997319,183.30
1761124315706935727,172.54
1761124315897571324,184.50
1761124316090463580,186.55
1761124316294144963,198.29
1761124316471683922,172.07
1761124316642136027,164.64
1761124316817079931,169.57
1761124316980504235,157.43
1761124317131340068,146.44
1761124317285820307,149.41
1761124317428651759,138.60
1761124317609947470,176.69
1761124317763120907,144.27
1761124317912636265,145.04
1761124318058695350,140.48
1761124318215017419,149.60
1761124318372867425,150.87
1761124318543334963,162.57
1761124318734335095,183.36
1761124318911034757,169.17
1761124319150984682,229.21
1761124319338626471,179.04
1761124319526953217,182.15
1761124319683592673,151.04
1761124319855793042,168.16
1761124320039518937,178.51
1761124320195848241,151.46
1761124320368410086,163.40
1761124320532459211,156.38
1761124320671945027,132.67
1761124320830570133,151.38
1761124320987637623,147.30
1761124321140146752,147.62
1761124321317404129,171.26
1761124321510088636,184.50
1761124321682247900,166.76
1761124321901077144,207.62
1761124322106245202,197.27
1761124322266952726,154.98
1761124322435591799,161.31
1761124322596733045,157.29
1761124322774411114,169.32
1761124322947990062,163.99
1761124323123689526,168.47
1761124323324034315,191.64
1761124323525276725,195.03
1761124323713128261,179.62
1761124323895819682,174.97
1761124324061319926,161.31
1761124324250604725,183.09
1761124324464149804,205.98
1761124324668746799,196.94
1761124324863447057,182.51
1761124325065075416,191.30
1761124325225733242,154.10
1761124325392048355,158.50
1761124325574214645,175.83
1761124325743937230,163.31
1761124325925386246,172.04
1761124326095187132,164.59
1761124326260606758,156.59
1761124326420468360,154.31
1761124326584601216,156.86
1761124326747984207,156.23
1761124326893726841,135.73
1761124327075978829,175.78
1761124327279053997,197.02
1761124327513420918,219.50
1761124327754155634,232.04
1761124327935375767,165.79
1761124328076657478,136.59
1761124328216299622,135.33
1761124328354287454,133.34
1761124328534976680,176.53
1761124328728225063,187.42
1761124328926000074,191.50
1761124329099935826,168.94
1761124329280918888,171.77
1761124329490369621,202.81
1761124329681607056,172.85
1761124329834643515,141.91
1761124329975095740,135.89
1761124330160548586,179.83
1761124330323009887,155.72
1761124330507278336,178.34
1761124330700695579,186.21
1761124330895300212,189.18
1761124331043040550,142.15
1761124331225931826,176.18
1761124331419931507,187.40
1761124331576935582,150.00
1761124331741044142,158.82
1761124331892599967,146.39
1761124332045286708,148.39
1761124332213792336,162.55
1761124332386364350,166.33
1761124332550708458,158.59
1761124332718856496,161.76
1761124332884010134,159.77
1761124333090653762,200.58
1761124333307022494,206.10
1761124333516630476,204.63
1761124333738357406,211.96
1761124333919929789,172.36
1761124334085410719,160.02
1761124334257429157,163.60
1761124334433449292,167.32
1761124334578709010,139.85
1761124334722336073,139.18
1761124334878124316,149.07
1761124335065119857,180.14
1761124335246734496,175.77
1761124335427799386,176.06
